N20565	foodanddrink	tipsandtricks	How to Make Gravy: Everything You've Ever Wanted to Know	The word "gravy" has a secondary meaning after the first drippings-based one we already know. According to Merriam-Webster, gravy also means "something additional or unexpected that is pleasing or valuable."	https://assets.msn.com/labs/mind/AAJwnxt.html	[]	[{"Label": "Merriam-Webster", "Type": "O", "WikidataId": "Q585329", "Confidence": 1.0, "OccurrenceOffsets": [107], "SurfaceForms": ["Merriam-Webster"]}]
N37646	foodanddrink	newstrends	Denverites Can Sample Pies Paired with Beers and Stuff Their Faces With Spicy Wings This Weekend	Plus a brewery's birthday and a Top Chef dinner	https://assets.msn.com/labs/mind/BBWtBFZ.html	[{"Label": "Denver", "Type": "G", "WikidataId": "Q16554", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Denverites"]}]	[]
N12061	sports	baseball_mlb_videos	World Series Game 4 Highlights: Astros vs. Nationals	Robinson Chirinos and Alex Bregman both went yard in this one, accounting for seven of Houston's eight runs, as the Astros evened the World Series with the Nationals, winning Game 4 by a score of 8-1. Watch the highlights here.	https://assets.msn.com/labs/mind/AAJpEc8.html	[{"Label": "World Series", "Type": "E", "WikidataId": "Q265538", "Confidence": 0.933, "OccurrenceOffsets": [0], "SurfaceForms": ["World Series"]}, {"Label": "Houston Astros", "Type": "O", "WikidataId": "Q848117", "Confidence": 1.0, "OccurrenceOffsets": [32], "SurfaceForms": ["Astros"]}, {"Label": "Washington Nationals", "Type": "O", "WikidataId": "Q825838", "Confidence": 1.0, "OccurrenceOffsets": [43], "SurfaceForms": ["Nationals"]}, {"Label": "Highlights (song)", "Type": "N", "WikidataId": "Q55613733", "Confidence": 0.995, "OccurrenceOffsets": [20], "SurfaceForms": ["Highlights"]}]	[{"Label": "Watch (song)", "Type": "N", "WikidataId": "Q53758999", "Confidence": 0.982, "OccurrenceOffsets": [201], "SurfaceForms": ["Watch"]}, {"Label": "World Series", "Type": "E", "WikidataId": "Q265538", "Confidence": 0.933, "OccurrenceOffsets": [134], "SurfaceForms": ["World Series"]}, {"Label": "Houston Astros", "Type": "O", "WikidataId": "Q848117", "Confidence": 1.0, "OccurrenceOffsets": [116], "SurfaceForms": ["Astros"]}, {"Label": "Washington Nationals", "Type": "O", "WikidataId": "Q825838", "Confidence": 1.0, "OccurrenceOffsets": [156], "SurfaceForms": ["Nationals"]}, {"Label": "Robinson Chirinos", "Type": "P", "WikidataId": "Q3066720", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Robinson Chirinos"]}, {"Label": "Alex Bregman", "Type": "P", "WikidataId": "Q16206952", "Confidence": 1.0, "OccurrenceOffsets": [22], "SurfaceForms": ["Alex Bregman"]}]
N61309	sports	more_sports	NC troopers looking for driver who collided head-on with cyclist, kept going		https://assets.msn.com/labs/mind/AAIBc8s.html	[{"Label": "North Carolina", "Type": "G", "WikidataId": "Q1454", "Confidence": 0.981, "OccurrenceOffsets": [0], "SurfaceForms": ["NC"]}]	[]
N13801	finance	personalfinance	60+ Restaurants Where Veterans Eat for Free on Veterans Day This Year	Active military and veterans can score free donuts, burgers, pizza and more with their military ID.	https://assets.msn.com/labs/mind/BBWtmR5.html	[{"Label": "Veterans Day", "Type": "H", "WikidataId": "Q755999", "Confidence": 1.0, "OccurrenceOffsets": [47], "SurfaceForms": ["Veterans Day"]}]	[]
N17658	sports	football_nfl_videos	Why the NFL trade deadline wasn't a total loss	Yahoo Sports' Tank Williams runs through the notable moves from football's dealing deadline, including the let-down of no deal involving Jamal Adams.	https://assets.msn.com/labs/mind/AAJydmK.html	[{"Label": "National Football League", "Type": "O", "WikidataId": "Q1215884", "Confidence": 1.0, "OccurrenceOffsets": [8], "SurfaceForms": ["NFL"]}]	[{"Label": "Jamal Adams", "Type": "P", "WikidataId": "Q21620665", "Confidence": 1.0, "OccurrenceOffsets": [137], "SurfaceForms": ["Jamal Adams"]}, {"Label": "Yahoo Sports", "Type": "M", "WikidataId": "Q1151959", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Yahoo Sports"]}]
N43256	news	newsus	Top Baltimore news: Homicides in county up 52% this year; man fatally shot outside market; more	Here's the most recent top news in Baltimore; see what headlines are trending among local readers, with links to full articles.	https://assets.msn.com/labs/mind/AAJTzdr.html	[{"Label": "Baltimore News-American", "Type": "M", "WikidataId": "Q4852899", "Confidence": 1.0, "OccurrenceOffsets": [4], "SurfaceForms": ["Baltimore news"]}]	[{"Label": "Baltimore", "Type": "G", "WikidataId": "Q5092", "Confidence": 0.999, "OccurrenceOffsets": [35], "SurfaceForms": ["Baltimore"]}]
N30028	sports	baseball_mlb	Why Joe Girardi chose the Phillies, and where that leaves the Mets	We may never know the real reason why Joe Girardi was not hired as the Mets manager. We may also never know why neither Buck Showalter nor Dusty Baker even got an interview with them. Experience in winning in the majors   something all three had   should have been the primary criteria for the Mets after the disaster that was Mickey Callaway. In the end, was it money since Girardi, Showalter and Baker all would have been expected to command a...	https://assets.msn.com/labs/mind/AAJpnQl.html	[{"Label": "Joe Girardi", "Type": "P", "WikidataId": "Q1186457", "Confidence": 1.0, "OccurrenceOffsets": [4], "SurfaceForms": ["Joe Girardi"]}, {"Label": "Philadelphia Phillies", "Type": "O", "WikidataId": "Q650840", "Confidence": 1.0, "OccurrenceOffsets": [26], "SurfaceForms": ["Phillies"]}, {"Label": "New York Mets", "Type": "O", "WikidataId": "Q692417", "Confidence": 1.0, "OccurrenceOffsets": [62], "SurfaceForms": ["Mets"]}]	[{"Label": "Joe Girardi", "Type": "P", "WikidataId": "Q1186457", "Confidence": 1.0, "OccurrenceOffsets": [38, 375], "SurfaceForms": ["Joe Girardi", "Girardi"]}, {"Label": "Mickey Callaway", "Type": "P", "WikidataId": "Q625178", "Confidence": 1.0, "OccurrenceOffsets": [327], "SurfaceForms": ["Mickey Callaway"]}, {"Label": "Dusty Baker", "Type": "P", "WikidataId": "Q3041697", "Confidence": 1.0, "OccurrenceOffsets": [139, 398], "SurfaceForms": ["Dusty Baker", "Baker"]}, {"Label": "Buck Showalter", "Type": "P", "WikidataId": "Q921030", "Confidence": 1.0, "OccurrenceOffsets": [120, 384], "SurfaceForms": ["Buck Showalter", "Showalter"]}, {"Label": "New York Mets", "Type": "O", "WikidataId": "Q692417", "Confidence": 1.0, "OccurrenceOffsets": [71, 294], "SurfaceForms": ["Mets", "Mets"]}]
N12268	sports	football_nfl	Giants' Saquon Barkley dropping hints that he's ready to return	New York Giants RB Saquon Barkley is dropping strong hints that he's ready to return from a high ankle sprain.	https://assets.msn.com/labs/mind/AAIKOTC.html	[{"Label": "Saquon Barkley", "Type": "P", "WikidataId": "Q21620839", "Confidence": 1.0, "OccurrenceOffsets": [8], "SurfaceForms": ["Saquon Barkley"]}, {"Label": "New York Giants", "Type": "O", "WikidataId": "Q190618", "Confidence": 0.999, "OccurrenceOffsets": [0], "SurfaceForms": ["Giants"]}]	[{"Label": "Saquon Barkley", "Type": "P", "WikidataId": "Q21620839", "Confidence": 1.0, "OccurrenceOffsets": [19], "SurfaceForms": ["Saquon Barkley"]}, {"Label": "New York Giants", "Type": "O", "WikidataId": "Q190618", "Confidence": 0.999, "OccurrenceOffsets": [0], "SurfaceForms": ["New York Giants"]}]
N18382	travel	travelarticle	Detached garage destroyed by fire in Springfield	A detached garage on Woodward Avenue was completely destroyed Thursday by a fire.	https://assets.msn.com/labs/mind/AAIWklT.html	[{"Label": "Springfield, Illinois", "Type": "G", "WikidataId": "Q28515", "Confidence": 0.923, "OccurrenceOffsets": [37], "SurfaceForms": ["Springfield"]}]	[{"Label": "M-1 (Michigan highway)", "Type": "S", "WikidataId": "Q435597", "Confidence": 1.0, "OccurrenceOffsets": [21], "SurfaceForms": ["Woodward Avenue"]}]
N65090	lifestyle	lifestylebuzz	Nearly 100 Sears, Kmart Stores To Close In February	Nearly 100 Sears and Kmart stores are set to close after the holidays, including two in our area.	https://assets.msn.com/labs/mind/BBWvT1u.html	[{"Label": "Kmart", "Type": "O", "WikidataId": "Q1753080", "Confidence": 1.0, "OccurrenceOffsets": [18], "SurfaceForms": ["Kmart"]}]	[{"Label": "Kmart", "Type": "O", "WikidataId": "Q1753080", "Confidence": 1.0, "OccurrenceOffsets": [21], "SurfaceForms": ["Kmart"]}]
N62791	news	newspolitics	White Evangelicals Stand Behind Trump Despite Impeachment Inquiry: Survey	As House Democrats investigate President Donald Trump's dealings with Ukraine, white evangelicals are standing firmly behind their man. A new survey from the Public Religion Research Institute illustrates how loyal this powerful religious demographic is to Trump ― and how deeply alienated it is from other major American religious groups, particularly Christians of color and the religiously unaffiliated. Eighty-eight percent of white evangelical...	https://assets.msn.com/labs/mind/AAJ9qP5.html	[{"Label": "Donald Trump", "Type": "P", "WikidataId": "Q22686", "Confidence": 0.987, "OccurrenceOffsets": [32], "SurfaceForms": ["Trump"]}]	[{"Label": "Donald Trump", "Type": "P", "WikidataId": "Q22686", "Confidence": 0.987, "OccurrenceOffsets": [31, 257], "SurfaceForms": ["President Donald Trump", "Trump"]}, {"Label": "Public Religion Research Institute", "Type": "O", "WikidataId": "Q7257538", "Confidence": 1.0, "OccurrenceOffsets": [158], "SurfaceForms": ["Public Religion Research Institute"]}, {"Label": "Ukraine", "Type": "G", "WikidataId": "Q212", "Confidence": 0.998, "OccurrenceOffsets": [70], "SurfaceForms": ["Ukraine"]}]
N41893	news	newspolitics	AOC brings star power to Iowa for Sanders	Gabriela Barajas' friends dragged her to the rally with Bernie Sanders and Alexandria Ocasio-Cortez.	https://assets.msn.com/labs/mind/BBWyoPT.html	[{"Label": "Bernie Sanders", "Type": "P", "WikidataId": "Q359442", "Confidence": 0.986, "OccurrenceOffsets": [34], "SurfaceForms": ["Sanders"]}, {"Label": "Alexandria Ocasio-Cortez", "Type": "N", "WikidataId": "Q55223040", "Confidence": 0.998, "OccurrenceOffsets": [0], "SurfaceForms": ["AOC"]}, {"Label": "Iowa", "Type": "G", "WikidataId": "Q1546", "Confidence": 1.0, "OccurrenceOffsets": [25], "SurfaceForms": ["Iowa"]}]	[{"Label": "Bernie Sanders", "Type": "P", "WikidataId": "Q359442", "Confidence": 0.986, "OccurrenceOffsets": [56], "SurfaceForms": ["Bernie Sanders"]}, {"Label": "Alexandria Ocasio-Cortez", "Type": "N", "WikidataId": "Q55223040", "Confidence": 0.998, "OccurrenceOffsets": [75], "SurfaceForms": ["Alexandria Ocasio-Cortez"]}]
N29152	finance	finance-savemoney	These 7 Retailers Offer Extra Security to Online Shoppers	Amazon and some other retailers offer a feature that helps protect your online shopping accounts from hackers.	https://assets.msn.com/labs/mind/BBWHHRs.html	[]	[{"Label": "Amazon (company)", "Type": "O", "WikidataId": "Q3884", "Confidence": 0.999, "OccurrenceOffsets": [0], "SurfaceForms": ["Amazon"]}]
N34855	news	newsus	Newport News holds Veteran's Day parade for the first time in decades	Floyd Brown has never seen a parade on Veterans Day in Newport News until today. Brown served in the United States Air Force for nearly 30 years. "The Air Force brought me here to Hampton Roads," Brown said. Brown said after high school, there wasn't much for him to do in Texas. He said his education comes from joining the military. "I went to the military two days after graduation, I took the test and was accepted," Brown said. For the first...	https://assets.msn.com/labs/mind/BBWBPyG.html	[{"Label": "Veterans Day", "Type": "H", "WikidataId": "Q755999", "Confidence": 1.0, "OccurrenceOffsets": [19], "SurfaceForms": ["Veteran's Day"]}, {"Label": "Newport News, Virginia", "Type": "G", "WikidataId": "Q335017", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Newport News"]}]	[{"Label": "Veterans Day", "Type": "H", "WikidataId": "Q755999", "Confidence": 1.0, "OccurrenceOffsets": [39], "SurfaceForms": ["Veterans Day"]}, {"Label": "Newport News, Virginia", "Type": "G", "WikidataId": "Q335017", "Confidence": 1.0, "OccurrenceOffsets": [55], "SurfaceForms": ["Newport News"]}, {"Label": "United States Air Force", "Type": "O", "WikidataId": "Q11223", "Confidence": 1.0, "OccurrenceOffsets": [101, 151], "SurfaceForms": ["United States Air Force", "Air Force"]}, {"Label": "Hampton Roads", "Type": "G", "WikidataId": "Q1011895", "Confidence": 0.988, "OccurrenceOffsets": [180], "SurfaceForms": ["Hampton Roads"]}, {"Label": "Texas", "Type": "G", "WikidataId": "Q1439", "Confidence": 0.983, "OccurrenceOffsets": [273], "SurfaceForms": ["Texas"]}]
N14281	news	newsus	'It will also prevent this from happening again.' Neighbors, including local prosecutor, sought park to displace sex offender	The idea: Sex offenders can't live near parks. So turn some land into a park.	https://assets.msn.com/labs/mind/AAIPEDL.html	[]	[]
N61829	tv	humor	The 30 best shows of Comedy Central's 30 years	Comedy Central has been on the air now for 30 years. Since Nov. 15, 1989   when it was The Comedy Channel   it has been the go-to network for comedy, from original programming and movies to favorites and cult classics in syndication.	https://assets.msn.com/labs/mind/BBWHSN4.html	[{"Label": "Comedy Central", "Type": "M", "WikidataId": "Q131439", "Confidence": 1.0, "OccurrenceOffsets": [21], "SurfaceForms": ["Comedy Central"]}, {"Label": "Saturday Night Live (season 30)", "Type": "W", "WikidataId": "Q7426694", "Confidence": 1.0, "OccurrenceOffsets": [4], "SurfaceForms": ["30"]}]	[{"Label": "Comedy Central", "Type": "M", "WikidataId": "Q131439", "Confidence": 1.0, "OccurrenceOffsets": [0, 87], "SurfaceForms": ["Comedy Central", "The Comedy Channel"]}]
N26776	news	newscrime	Police: Family feud leads to Northeast Side shooting	One man has been hospitalized after he was allegedly shot five times by his ex-son-in-law, San Antonio Police said.	https://assets.msn.com/labs/mind/AAJzG7q.html	[]	[]
N1256	foodanddrink	newstrends	An Atlanta Chef Wants to Recreate Childhood Memories With This Summerhill 'Barcade'	Char Korean owner Richard Tang opens old school arcade and bar Press Start next spring on Georgia Avenue	https://assets.msn.com/labs/mind/BBWpWgl.html	[{"Label": "Atlanta", "Type": "G", "WikidataId": "Q23556", "Confidence": 0.999, "OccurrenceOffsets": [3], "SurfaceForms": ["Atlanta"]}, {"Label": "Battle Cry Campaign", "Type": "O", "WikidataId": "Q4870032", "Confidence": 1.0, "OccurrenceOffsets": [25], "SurfaceForms": ["Recreate"]}]	[{"Label": "Press Start", "Type": "W", "WikidataId": "Q7241629", "Confidence": 1.0, "OccurrenceOffsets": [63], "SurfaceForms": ["Press Start"]}, {"Label": "Georgia Avenue", "Type": "S", "WikidataId": "Q5547350", "Confidence": 1.0, "OccurrenceOffsets": [90], "SurfaceForms": ["Georgia Avenue"]}]
N56366	sports	basketball_ncaa	Coppin State plays N. Illinois	Coppin State (1-2) vs. Northern Illinois (0-2) Convocation Center, DeKalb, Illinois; Friday, 7 p.m. EST BOTTOM LINE: Coppin State visits Northern Illinois in an early season matchup. Each team last saw action this past Tuesday. Coppin State took care of Loyola of Chicago by four, while Northern Illinois fell to Iowa State, 70-52. SAVVY SENIORS: Coppin State's Kamar McKnight, Andrew Robinson and Aaron Robinson have combined to score 52 percent of...	https://assets.msn.com/labs/mind/BBWKhbk.html	[]	[{"Label": "Northern Illinois University", "Type": "O", "WikidataId": "Q1191344", "Confidence": 0.957, "OccurrenceOffsets": [23, 137, 287], "SurfaceForms": ["Northern Illinois", "Northern Illinois", "Northern Illinois"]}, {"Label": "DeKalb, Illinois", "Type": "G", "WikidataId": "Q580478", "Confidence": 1.0, "OccurrenceOffsets": [67], "SurfaceForms": ["DeKalb"]}, {"Label": "Convocation Center (Northern Illinois University)", "Type": "F", "WikidataId": "Q5166594", "Confidence": 0.997, "OccurrenceOffsets": [47], "SurfaceForms": ["Convocation Center"]}]
N5911	video	news	Barkley: I love sports but it's full of hypocrites	Former NBA player Charles Barkley defends LeBron James on China and reacts to California's new bill that could pave the way for college athletes to be paid.	https://assets.msn.com/labs/mind/AAISHDh.html	[]	[{"Label": "Charles Barkley", "Type": "P", "WikidataId": "Q192707", "Confidence": 1.0, "OccurrenceOffsets": [18], "SurfaceForms": ["Charles Barkley"]}, {"Label": "LeBron James", "Type": "P", "WikidataId": "Q36159", "Confidence": 1.0, "OccurrenceOffsets": [42], "SurfaceForms": ["LeBron James"]}, {"Label": "National Basketball Association", "Type": "O", "WikidataId": "Q155223", "Confidence": 1.0, "OccurrenceOffsets": [7], "SurfaceForms": ["NBA"]}, {"Label": "China", "Type": "G", "WikidataId": "Q148", "Confidence": 0.98, "OccurrenceOffsets": [58], "SurfaceForms": ["China"]}, {"Label": "California", "Type": "G", "WikidataId": "Q99", "Confidence": 0.996, "OccurrenceOffsets": [78], "SurfaceForms": ["California"]}]
N63141	autos	autosmotorcycles	First Look At 2020 Triumph Thruxton RS		https://assets.msn.com/labs/mind/BBWtsfX.html	[]	[]
N47439	news	newsus	Gun pulled, threat made over a parking space	STOCKTON -- A man pulled out a gun and threatened to kill the person he was arguing with over a north Stockton parking space Tuesday afternoon, police reported. After he brandished the firearm and made a criminal threat, the man fled the scene in a gold sedan. No further description of him was provided by police. The incident occurred about 5:20 p.m. in the 400 block of West Benjamin Holt ...	https://assets.msn.com/labs/mind/AAISGNk.html	[]	[{"Label": "Stockton, California", "Type": "G", "WikidataId": "Q49240", "Confidence": 1.0, "OccurrenceOffsets": [0, 102], "SurfaceForms": ["STOCKTON", "Stockton"]}, {"Label": "Benjamin Holt", "Type": "P", "WikidataId": "Q4027579", "Confidence": 1.0, "OccurrenceOffsets": [378], "SurfaceForms": ["Benjamin Holt"]}]
N7502	sports	football_nfl	What happened to the Patriots-Ravens rivalry?	This rivalry used to be one of the nastiest   and not coincidentally, one of the best   in the NFL.	https://assets.msn.com/labs/mind/AAJJjQz.html	[]	[{"Label": "National Football League", "Type": "O", "WikidataId": "Q1215884", "Confidence": 0.999, "OccurrenceOffsets": [95], "SurfaceForms": ["NFL"]}]
